ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA	CONCEPTICON_ID	GLOTTOLOG
938	Central_Amis	to see	maaraw	m a a r a w	2356	241 997 997 153 997 462	1409	amis1246
939	Central_Amis	to see	maneŋneŋ	m a n e ŋ n e ŋ	2357	241 997 107 1089 801 107 1089 801	1409	amis1246
940	Central_Amis	to see	mineŋneŋ	m i n e ŋ n e ŋ	2358	241 1076 107 1089 801 107 1089 801	1409	amis1246
941	Central_Amis	to see	miaraw	m i a r a w	2359	241 1076 997 153 997 462	1409	amis1246
942	Banoni	to see	regʰe	r e ɡʰ e	497	153 1089 836 1089	1409	bann1247
943	Singhi	to see	kirin	k i r i n	2760	838 1076 153 1076 107	1409	baub1235
#
1353	Maloh	to sew	mandait	m a n d a i t	268	241 997 107 145 997 1076 120	1457	emba1238
1354	Merina_Malagasy	to sew	manjaitra	m a n j a i t r a	268	241 997 107 570 997 1076 120 153 997	1457	plat1254
1355	Thao	to sew	shmaqish	s h m a q i s h	496	89 405 241 997 757 1076 89 405	1457	thao1240
1356	Palauan	to sew	merasm	m e r a s m	1297	241 1089 153 997 89 241	1457	pala1344
1357	Tunjung	to sew	ŋabet	ŋ a b e t	1428	801 997 257 1089 120	1457	tunj1244
1358	Bare'e	to sew	monjau	m o n j a u	1506	241 887 107 570 997 868	1457	pamo1252
1359	Iban	to sew	jait	j a i t	268	570 997 1076 120	1457	iban1264
1360	Berawan_Long_Terawan	to sew	napeʔ	n a p e ʔ	1647	107 997 291 1089 409	1457	west2564
1361	Moken	to sew	mənʲiəŋ	m ə nʲ i ə ŋ	1737	241 1022 101 1076 1022 801	1457	moke1242
1362	Hanunoo	to sew	tahiʔ	t a h i ʔ	496	120 997 405 1076 409	1457	hanu1241
1363	Wuna	to sew	netampoli	n e t a m p o l i	104	107 1089 120 997 241 291 887 554 1076	1457	muna1247
1364	Tetum	to sew	lita	l i t a	533	554 1076 120 997	1457	tetu1246
1365	Mailu	to sew	surisuri	s u r i s u r i	568	89 868 153 1076 89 868 153 1076	1457	mail1248
1366	Tsou	to sew	tméʔsi	t m e ʔ s i	496	120 241 1089 409 89 1076	1457	tsou1248
1367	Nias	to sew	afu	a f u	2261	997 452 868	1457	nias1242
1368	Nias	to sew	tagu	t a ɡ u	2262	120 997 831 868	1457	nias1242
1369	Central_Amis	to sew	mitapir	m i t a p i r	2383	241 1076 120 997 291 1076 153	1457	amis1246
1370	Central_Amis	to sew	mitaʔis	m i t a ʔ i s	496	241 1076 120 997 409 1076 89	1457	amis1246
1371	Chamorro	to sew	lakse	l a k s e	2532	554 997 838 89 1089	1457	cham1312
1372	Chamorro	to sew	sotse	s o t s e	2533	89 887 120 89 1089	1457	cham1312
1373	Banoni	to sew	keːkabe	k eː k a b e	2633	838 1091 838 997 257 1089	1457	bann1247
1374	Singhi	to sew	nopuŋ	n o p u ŋ	2774	107 887 291 868 801	1457	baub1235
#
1416	Maloh	to shoot	manimbak	m a n i m b a k	176	241 997 107 1076 241 257 997 838	1172	emba1238
1417	Merina_Malagasy	to shoot	mitifitra	m i t i f i t r a	1086	241 1076 120 1076 452 1076 120 153 997	1172	plat1254
1418	Thao	to shoot	palatatnur	p a l a t a t n u r	1190	291 997 554 997 120 997 120 107 868 153	1172	thao1240
1419	Palauan	to shoot	omoes	o m o e s	1299	887 241 887 1089 89	1172	pala1344
1420	Tunjung	to shoot	nemak	n e m a k	176	107 1089 241 997 838	1172	tunj1244
1421	Bare'e	to shoot	mopana	m o p a n a	336	241 887 291 997 107 997	1172	pamo1252
1422	Iban	to shoot	timbak	t i m b a k	176	120 1076 241 257 997 838	1172	iban1264
1423	Moken	to shoot	mənʲiŋ	m ə nʲ i ŋ	1738	241 1022 101 1076 801	1172	moke1242
1424	Hanunoo	to shoot	palkas	p a l k a s	1814	291 997 554 838 997 89	1172	hanu1241
1425	Wuna	to shoot	netemba	n e t e m b a	176	107 1089 120 1089 241 257 997	1172	muna1247
1426	Tetum	to shoot	hana	h a n a	336	405 997 107 997	1172	tetu1246
1427	Tsou	to shoot	pono	p o n o	-336	291 887 107 887	1172	tsou1248
1428	Tsou	to shoot	pnaa	p n a a	-336	291 107 997 997	1172	tsou1248
1429	Nias	to shoot	fana	f a n a	336	452 997 107 997	1172	nias1242
1430	Central_Amis	to shoot	panaʔ	p a n a ʔ	336	291 997 107 997 409	1172	amis1246
1431	Chamorro	to shoot	paki	p a k i	2535	291 997 838 1076	1172	cham1312
1432	Banoni	to shoot	kum	k u m	2636	838 868 241	1172	bann1247
1433	Singhi	to shoot	nimak	n i m a k	176	107 1076 241 997 838	1172	baub1235
1434	Banggi	to shoot	nimbak	n i m b a k	176	107 1076 241 257 997 838	1172	bong1289
#
1018	Maloh	to sit	duduk	d u d u k	389	145 868 145 868 838	1416	emba1238
1019	Merina_Malagasy	to sit	mametraka	m a m e t r a k a	1075	241 997 241 1089 120 153 997 838 997	1416	plat1254
1020	Merina_Malagasy	to sit	mipetraka	m i p e t r a k a	1076	241 1076 291 1089 120 153 997 838 997	1416	plat1254
1021	Palauan	to sit	kiéi	k i e i	1286	838 1076 1089 1076	1416	pala1344
1022	Tunjung	to sit	dacuŋ	d a c u ŋ	1421	145 997 606 868 801	1416	tunj1244
1023	Bare'e	to sit	tunda	t u n d a	1498	120 868 107 145 997	1416	pamo1252
1024	Iban	to sit	dudok	d u d o k	389	145 868 145 887 838	1416	iban1264
1025	Berawan_Long_Terawan	to sit	turaw	t u r a w	1643	120 868 153 997 462	1416	west2564
1026	Moken	to sit	təŋok	t ə ŋ o k	1727	120 1022 801 887 838	1416	moke1242
1027	Moken	to sit	mədoːk	m ə d oː k	1728	241 1022 145 880 838	1416	moke1242
1028	Hanunoo	to sit	tumukaw	t u m u k a w	1812	120 868 241 868 838 997 462	1416	hanu1241
1029	Wuna	to sit	neŋkora	n e ŋ k o r a	136	107 1089 801 838 887 153 997	1416	muna1247
1030	Tetum	to sit	tur	t u r	650	120 868 153	1416	tetu1246
1031	Mailu	to sit	auri	a u r i	1966	997 868 153 1076	1416	mail1248
1032	Tsou	to sit	eusuhŋu	e u s u h ŋ u	2123	1089 868 89 868 405 801 868	1416	tsou1248
1033	Nias	to sit	dao	d a o	2248	145 997 887	1416	nias1242
1034	Central_Amis	to sit	maruq	m a r u q	2365	241 997 153 868 757	1416	amis1246
1035	Central_Amis	to sit	aloʕ	a l o ʕ	2366	997 554 887 641	1416	amis1246
1036	Banoni	to sit	gonːa	ɡ o nː a	633	831 887 106 997	1416	bann1247
1037	Singhi	to sit	guru	ɡ u r u	2765	831 868 153 868	1416	baub1235
1038	Banggi	to sit	mufuŋ	m u f u ŋ	2856	241 868 452 868 801	1416	bong1289
#
958	Merina_Malagasy	to sleep	matorj	m a t o r j	219	241 997 120 887 153 570	1585	plat1254
959	Thao	to sleep	malhus	m a l h u s	1180	241 997 554 405 868 89	1585	thao1240
960	Palauan	to sleep	durs	d u r s	219	145 868 153 89	1585	pala1344
961	Tunjung	to sleep	tiro	t i r o	219	120 1076 153 887	1585	tunj1244
962	Bare'e	to sleep	ina	i n a	1497	1076 107 997	1585	pamo1252
963	Iban	to sleep	tindok	t i n d o k	1570	120 1076 107 145 887 838	1585	iban1264
964	Berawan_Long_Terawan	to sleep	turo	t u r o	219	120 868 153 887	1585	west2564
965	Moken	to sleep	miduːn	m i d uː n	-219	241 1076 145 860 107	1585	moke1242
966	Hanunoo	to sleep	maturug	m a t u r u ɡ	219	241 997 120 868 153 868 831	1585	hanu1241
967	Wuna	to sleep	nolodo	n o l o d o	774	107 887 554 887 145 887	1585	muna1247
968	Tetum	to sleep	toba	t o b a	214	120 887 257 997	1585	tetu1246
969	Mailu	to sleep	uiui	u i u i	-647	868 1076 868 1076	1585	mail1248
970	Tsou	to sleep	oeŋʉ́tʉ	o e ŋ ʉ t ʉ	2120	887 1089 801 968 120 968	1585	tsou1248
971	Nias	to sleep	mõrõ	m õ r õ	2247	241 883 153 883	1585	nias1242
972	Central_Amis	to sleep	futiq	f u t i q	2360	452 868 120 1076 757	1585	amis1246
973	Central_Amis	to sleep	mafutiʕ	m a f u t i ʕ	2361	241 997 452 868 120 1076 641	1585	amis1246
974	Banoni	to sleep	tseregʰe	t s e r e ɡʰ e	2625	120 89 1089 153 1089 836 1089	1585	bann1247
975	Banoni	to sleep	matsure	m a t s u r e	219	241 997 120 89 868 153 1089	1585	bann1247
976	Singhi	to sleep	boes	b o e s	2761	257 887 1089 89	1585	baub1235
977	Banggi	to sleep	modop	m o d o p	2854	241 887 145 887 291	1585	bong1289
#
564	Maloh	to sniff, smell	mambu	m a m b u	352	241 997 241 257 868	1586	emba1238
565	Merina_Malagasy	to sniff, smell	mitroka	m i t r o k a	1065	241 1076 120 153 887 838 997	1586	plat1254
566	Thao	to sniff, smell	shmazik	s h m a z i k	686	89 405 241 997 80 1076 838	1586	thao1240
567	Palauan	to sniff, smell	meluŋl	m e l u ŋ l	1269	241 1089 554 868 801 554	1586	pala1344
568	Tunjung	to sniff, smell	karak	k a r a k	686	838 997 153 997 838	1586	tunj1244
569	Bare'e	to sniff, smell	meeŋa	m e e ŋ a	1493	241 1089 1089 801 997	1586	pamo1252
570	Iban	to sniff, smell	sium	s i u m	453	89 1076 868 241	1586	iban1264
571	Berawan_Long_Terawan	to sniff, smell	marəʔ	m a r ə ʔ	686	241 997 153 1022 409	1586	west2564
572	Hanunoo	to sniff, smell	sumiŋhut	s u m i ŋ h u t	1805	89 868 241 1076 801 405 868 120	1586	hanu1241
573	Wuna	to sniff, smell	nofowono	n o f o w o n o	841	107 887 452 887 462 887 107 887	1586	muna1247
574	Tetum	to sniff, smell	horan	h o r a n	1885	405 887 153 997 107	1586	tetu1246
575	Mailu	to sniff, smell	naninani	n a n i n a n i	1950	107 997 107 1076 107 997 107 1076	1586	mail1248
576	Tsou	to sniff, smell	eéluʉ	e e l u ʉ	2112	1089 1089 554 868 968	1586	tsou1248
577	Nias	to sniff, smell	ago	a ɡ o	2237	997 831 887	1586	nias1242
578	Central_Amis	to sniff, smell	sanek	s a n e k	686	89 997 107 1089 838	1586	amis1246
579	Central_Amis	to sniff, smell	hanek	h a n e k	686	405 997 107 1089 838	1586	amis1246
580	Banoni	to sniff, smell	gʰau	ɡʰ a u	2618	836 997 868	1586	bann1247
581	Singhi	to sniff, smell	koduk	k o d u k	686	838 887 145 868 838	1586	baub1235
582	Banggi	to sniff, smell	eŋgadak	e ŋ ɡ a d a k	686	1089 801 831 997 145 997 838	1586	bong1289
#
710	Maloh	to spit	malasuʔ	m a l a s u ʔ	1005	241 997 554 997 89 868 409	1440	emba1238
711	Merina_Malagasy	to spit	mandrora	m a n d r o r a	829	241 997 107 145 153 887 153 997	1440	plat1254
712	Thao	to spit	mafilhaq	m a f i l h a q	1175	241 997 452 1076 554 405 997 757	1440	thao1240
713	Palauan	to spit	melub	m e l u b	1275	241 1089 554 868 257	1440	pala1344
714	Tunjung	to spit	məcuh	m ə c u h	1412	241 1022 606 868 405	1440	tunj1244
715	Iban	to spit	ŋeludah	ŋ e l u d a h	829	801 1089 554 868 145 997 405	1440	iban1264
716	Berawan_Long_Terawan	to spit	suli	s u l i	407	89 868 554 1076	1440	west2564
717	Moken	to spit	ŋanʲaw	ŋ a nʲ a w	1716	801 997 101 997 462	1440	moke1242
718	Hanunoo	to spit	magbuga	m a ɡ b u ɡ a	1808	241 997 831 257 868 831 997	1440	hanu1241
719	Wuna	to spit	fogʰoniu	f o ɡʰ o n i u	805	452 887 836 887 107 1076 868	1440	muna1247
720	Wuna	to spit	feugʰi	f e u ɡʰ i	805	452 1089 868 836 1076	1440	muna1247
721	Tetum	to spit	teniru	t e n i r u	1888	120 1089 107 1076 153 868	1440	tetu1246
722	Mailu	to spit	arimuai	a r i m u a i	1955	997 153 1076 241 868 997 1076	1440	mail1248
723	Tsou	to spit	tmʉeposʉ	t m ʉ e p o s ʉ	-522	120 241 968 1089 291 887 89 968	1440	tsou1248
724	Nias	to spit	ilo	i l o	217	1076 554 887	1440	nias1242
725	Central_Amis	to spit	ŋalaj	ŋ a l a j	115	801 997 554 997 570	1440	amis1246
726	Central_Amis	to spit	misupa	m i s u p a	2350	241 1076 89 868 291 997	1440	amis1246
727	Banoni	to spit	nomi	n o m i	2622	107 887 241 1076	1440	bann1247
728	Singhi	to spit	ŋujah	ŋ u j a h	829	801 868 570 997 405	1440	baub1235
729	Banggi	to spit	ilab	i l a b	51	1076 554 997 257	1440	bong1289
#
1636	Maloh	to split	balaʔ	b a l a ʔ	758	257 997 554 997 409	1437	emba1238
1637	Merina_Malagasy	to split	mamakj	m a m a k j	1092	241 997 241 997 838 570	1437	plat1254
1638	Thao	to split	tmalhtalh	t m a l h t a l h	1196	120 241 997 554 405 120 997 554 405	1437	thao1240
1639	Palauan	to split	melbotb	m e l b o t b	1306	241 1089 554 257 887 120 257	1437	pala1344
1640	Tunjung	to split	məkaʔ	m ə k a ʔ	1433	241 1022 838 997 409	1437	tunj1244
1641	Bare'e	to split	mabala	m a b a l a	758	241 997 257 997 554 997	1437	pamo1252
1642	Bare'e	to split	maboka	m a b o k a	758	241 997 257 887 838 997	1437	pamo1252
1643	Bare'e	to split	wota	w o t a	758	462 887 120 997	1437	pamo1252
1644	Iban	to split	belah	b e l a h	758	257 1089 554 997 405	1437	iban1264
1645	Berawan_Long_Terawan	to split	mitin	m i t i n	1654	241 1076 120 1076 107	1437	west2564
1646	Moken	to split	malaːk	m a l aː k	758	241 997 554 1004 838	1437	moke1242
1647	Hanunoo	to split	baŋag	b a ŋ a ɡ	1817	257 997 801 997 831	1437	hanu1241
1648	Wuna	to split	nebogʰa	n e b o ɡʰ a	502	107 1089 257 887 836 997	1437	muna1247
1649	Tetum	to split	fotːa	f o tː a	1900	452 887 130 997	1437	tetu1246
1650	Tetum	to split	fera	f e r a	469	452 1089 153 997	1437	tetu1246
1651	Mailu	to split	navanava	n a v a n a v a	1987	107 997 451 997 107 997 451 997	1437	mail1248
1652	Tsou	to split	aːcʔohu	aː c ʔ o h u	2146	1004 606 409 887 405 868	1437	tsou1248
1653	Nias	to split	sila	s i l a	449	89 1076 554 997	1437	nias1242
1654	Nias	to split	weha	w e h a	2269	462 1089 405 997	1437	nias1242
1655	Central_Amis	to split	mipelaʔ	m i p e l a ʔ	2392	241 1076 291 1089 554 997 409	1437	amis1246
1656	Banoni	to split	putake	p u t a k e	2647	291 868 120 997 838 1089	1437	bann1247
1657	Singhi	to split	birieh	b i r i e h	758	257 1076 153 1076 1089 405	1437	baub1235
1658	Banggi	to split	melak	m e l a k	758	241 1089 554 997 838	1437	bong1289
#
1801	Maloh	to squeeze	mamaras	m a m a r a s	688	241 997 241 997 153 997 89	1414	emba1238
1802	Merina_Malagasy	to squeeze	mamia	m a m i a	688	241 997 241 1076 997	1414	plat1254
1803	Thao	to squeeze	damriz	d a m r i z	1203	145 997 241 153 1076 80	1414	thao1240
1804	Palauan	to squeeze	omét	o m e t	1310	887 241 1089 120	1414	pala1344
1805	Tunjung	to squeeze	pəras	p ə r a s	688	291 1022 153 997 89	1414	tunj1244
1806	Bare'e	to squeeze	maŋkomo	m a ŋ k o m o	1514	241 997 801 838 887 241 887	1414	pamo1252
1807	Iban	to squeeze	perah	p e r a h	688	291 1089 153 997 405	1414	iban1264
1808	Iban	to squeeze	gelam	ɡ e l a m	1582	831 1089 554 997 241	1414	iban1264
1809	Berawan_Long_Terawan	to squeeze	mənʲaiʔ	m ə nʲ a i ʔ	1657	241 1022 101 997 1076 409	1414	west2564
1810	Moken	to squeeze	mənak	m ə n a k	1746	241 1022 107 997 838	1414	moke1242
1811	Hanunoo	to squeeze	pugaʔ	p u ɡ a ʔ	688	291 868 831 997 409	1414	hanu1241
1812	Wuna	to squeeze	nefeo	n e f e o	688	107 1089 452 1089 887	1414	muna1247
1813	Tetum	to squeeze	kumu	k u m u	599	838 868 241 868	1414	tetu1246
1814	Mailu	to squeeze	gigigigiː	ɡ i ɡ i ɡ i ɡ iː	1997	831 1076 831 1076 831 1076 831 1068	1414	mail1248
1815	Mailu	to squeeze	iʔiʔiʔiʔ	i ʔ i ʔ i ʔ i ʔ	1998	1076 409 1076 409 1076 409 1076 409	1414	mail1248
1816	Mailu	to squeeze	marumaru	m a r u m a r u	550	241 997 153 868 241 997 153 868	1414	mail1248
1817	Tsou	to squeeze	tvoeʉ	t v o e ʉ	2153	120 451 887 1089 968	1414	tsou1248
1818	Nias	to squeeze	fera	f e r a	688	452 1089 153 997	1414	nias1242
1819	Central_Amis	to squeeze	mihatec	m i h a t e c	2399	241 1076 405 997 120 1089 606	1414	amis1246
1820	Chamorro	to squeeze	fokse	f o k s e	2544	452 887 838 89 1089	1414	cham1312
1821	Banoni	to squeeze	togonopisu	t o ɡ o n o p i s u	88	120 887 831 887 107 887 291 1076 89 868	1414	bann1247
1822	Singhi	to squeeze	miset	m i s e t	120	241 1076 89 1089 120	1414	baub1235
1823	Singhi	to squeeze	ŋapit	ŋ a p i t	320	801 997 291 1076 120	1414	baub1235
#
1435	Maloh	to stab, pierce	majuk	m a j u k	1017	241 997 570 868 838	1434	emba1238
1436	Merina_Malagasy	to stab, pierce	mandoaka	m a n d o a k a	-637	241 997 107 145 887 997 838 997	1434	plat1254
1437	Thao	to stab, pierce	lhmirik	l h m i r i k	1191	554 405 241 1076 153 1076 838	1434	thao1240
1438	Palauan	to stab, pierce	merus	m e r u s	1300	241 1089 153 868 89	1434	pala1344
1439	Tunjung	to stab, pierce	mancak	m a n c a k	78	241 997 107 606 997 838	1434	tunj1244
1440	Bare'e	to stab, pierce	moncaku	m o n c a k u	1508	241 887 107 606 997 838 868	1434	pamo1252
1441	Berawan_Long_Terawan	to stab, pierce	nəpiʔ	n ə p i ʔ	1650	107 1022 291 1076 409	1434	west2564
1442	Moken	to stab, pierce	ləbak	l ə b a k	1739	554 1022 257 997 838	1434	moke1242
1443	Moken	to stab, pierce	ləkam	l ə k a m	1740	554 1022 838 997 241	1434	moke1242
1444	Hanunoo	to stab, pierce	harug	h a r u ɡ	1815	405 997 153 868 831	1434	hanu1241
1445	Wuna	to stab, pierce	fotobo	f o t o b o	733	452 887 120 887 257 887	1434	muna1247
1446	Tetum	to stab, pierce	sona	s o n a	1898	89 887 107 997	1434	tetu1246
1447	Tsou	to stab, pierce	smueu	s m u e u	2137	89 241 868 1089 868	1434	tsou1248
1448	Nias	to stab, pierce	tuo	t u o	2263	120 868 887	1434	nias1242
1449	Central_Amis	to stab, pierce	icucuk	i c u c u k	659	1076 606 868 606 868 838	1434	amis1246
1450	Central_Amis	to stab, pierce	cucuk	c u c u k	659	606 868 606 868 838	1434	amis1246
1451	Chamorro	to stab, pierce	bulokbok	b u l o k b o k	2536	257 868 554 887 838 257 887 838	1434	cham1312
1452	Banoni	to stab, pierce	tsu	t s u	2637	120 89 868	1434	bann1247
1453	Banoni	to stab, pierce	paraka	p a r a k a	2638	291 997 153 997 838 997	1434	bann1247
1454	Banoni	to stab, pierce	tapoː	t a p oː	2639	120 997 291 880	1434	bann1247
1455	Singhi	to stab, pierce	nijub	n i j u b	-278	107 1076 570 868 257	1434	baub1235
1456	Banggi	to stab, pierce	musuk	m u s u k	659	241 868 89 868 838	1434	bong1289
#
1039	Maloh	to stand	kadeŋ	k a d e ŋ	1012	838 997 145 1089 801	1442	emba1238
1040	Merina_Malagasy	to stand	mitsaŋana	m i t s a ŋ a n a	1077	241 1076 120 89 997 801 997 107 997	1442	plat1254
1041	Thao	to stand	ilhilhi	i l h i l h i	684	1076 554 405 1076 554 405 1076	1442	thao1240
1042	Palauan	to stand	decʰor	d e cʰ o r	1287	145 1089 604 887 153	1442	pala1344
1043	Tunjung	to stand	tege	t e ɡ e	782	120 1089 831 1089	1442	tunj1244
1044	Bare'e	to stand	karo	k a r o	1499	838 997 153 887	1442	pamo1252
1045	Iban	to stand	diri	d i r i	684	145 1076 153 1076	1442	iban1264
1046	Berawan_Long_Terawan	to stand	mitːin	m i tː i n	391	241 1076 130 1076 107	1442	west2564
1047	Moken	to stand	nʲenan	nʲ e n a n	1729	101 1089 107 997 107	1442	moke1242
1048	Hanunoo	to stand	tumindug	t u m i n d u ɡ	125	120 868 241 1076 107 145 868 831	1442	hanu1241
1049	Wuna	to stand	noere	n o e r e	420	107 887 1089 153 1089	1442	muna1247
1050	Tetum	to stand	harik	h a r i k	296	405 997 153 1076 838	1442	tetu1246
1051	Mailu	to stand	idaida	i d a i d a	-223	1076 145 997 1076 145 997	1442	mail1248
1052	Mailu	to stand	idara	i d a r a	-223	1076 145 997 153 997	1442	mail1248
1053	Tsou	to stand	eacʉ	e a c ʉ	2124	1089 997 606 968	1442	tsou1248
1054	Nias	to stand	maoso	m a o s o	2249	241 997 887 89 887	1442	nias1242
1055	Central_Amis	to stand	tumireŋ	t u m i r e ŋ	2367	120 868 241 1076 153 1089 801	1442	amis1246
1056	Chamorro	to stand	tacʰu	t a cʰ u	2528	120 997 604 868	1442	cham1312
1057	Chamorro	to stand	tohge	t o h ɡ e	-321	120 887 405 831 1089	1442	cham1312
1058	Banoni	to stand	tsigʰom	t s i ɡʰ o m	321	120 89 1076 836 887 241	1442	bann1247
1059	Banoni	to stand	pito	p i t o	90	291 1076 120 887	1442	bann1247
1060	Singhi	to stand	mojug	m o j u ɡ	2766	241 887 570 868 831	1442	baub1235
#
1486	Maloh	to steal	kalit	k a l i t	1019	838 997 554 1076 120	713	emba1238
1487	Merina_Malagasy	to steal	maŋalatra	m a ŋ a l a t r a	1088	241 997 801 997 554 997 120 153 997	713	plat1254
1488	Thao	to steal	kunriu	k u n r i u	1193	838 868 107 153 1076 868	713	thao1240
1489	Palauan	to steal	meŋol	m e ŋ o l	1302	241 1089 801 887 554	713	pala1344
1490	Bare'e	to steal	ago	a ɡ o	620	997 831 887	713	pamo1252
1491	Iban	to steal	ŋencʰuri	ŋ e n cʰ u r i	289	801 1089 107 604 868 153 1076	713	iban1264
1492	Berawan_Long_Terawan	to steal	nakaw	n a k a w	620	107 997 838 997 462	713	west2564
1493	Moken	to steal	gupeːt	ɡ u p eː t	1742	831 868 291 1091 120	713	moke1242
1494	Moken	to steal	ŋəlat	ŋ ə l a t	1743	801 1022 554 997 120	713	moke1242
1495	Hanunoo	to steal	takaw	t a k a w	620	120 997 838 997 462	713	hanu1241
1496	Wuna	to steal	nombulaku	n o m b u l a k u	414	107 887 241 257 868 554 997 838 868	713	muna1247
1497	Tetum	to steal	hanaʔo	h a n a ʔ o	620	405 997 107 997 409 887	713	tetu1246
1498	Mailu	to steal	auere	a u e r e	1981	997 868 1089 153 1089	713	mail1248
1499	Mailu	to steal	omaoma	o m a o m a	1982	887 241 997 887 241 997	713	mail1248
1500	Mailu	to steal	teretere	t e r e t e r e	1983	120 1089 153 1089 120 1089 153 1089	713	mail1248
1501	Tsou	to steal	meoeoi	m e o e o i	2139	241 1089 887 1089 887 1076	713	tsou1248
1502	Nias	to steal	luʔa	l u ʔ a	2265	554 868 409 997	713	nias1242
1503	Nias	to steal	tagõ	t a ɡ õ	-620	120 997 831 883	713	nias1242
1504	Central_Amis	to steal	takaw	t a k a w	620	120 997 838 997 462	713	amis1246
1505	Chamorro	to steal	sakːe	s a kː e	2538	89 997 832 1089	713	cham1312
1506	Banoni	to steal	dzaŋa	d z a ŋ a	2642	145 80 997 801 997	713	bann1247
1507	Singhi	to steal	noku	n o k u	620	107 887 838 868	713	baub1235
1508	Banggi	to steal	nahu	n a h u	620	107 997 405 868	713	bong1289
#
841	Maloh	to suck	manʲusuʔ	m a nʲ u s u ʔ	101	241 997 101 868 89 868 409	1421	emba1238
842	Merina_Malagasy	to suck	mitséntsitra	m i t s e n t s i t r a	1072	241 1076 120 89 1089 107 120 89 1076 120 153 997	1421	plat1254
843	Thao	to suck	ucuc	u c u c	1178	868 606 868 606	1421	thao1240
844	Palauan	to suck	melmotm	m e l m o t m	1281	241 1089 554 241 887 120 241	1421	pala1344
845	Tunjung	to suck	mosoʔ	m o s o ʔ	1415	241 887 89 887 409	1421	tunj1244
846	Bare'e	to suck	mancusu	m a n c u s u	101	241 997 107 606 868 89 868	1421	pamo1252
847	Bare'e	to suck	metomi	m e t o m i	101	241 1089 120 887 241 1076	1421	pamo1252
848	Berawan_Long_Terawan	to suck	nʲinauʔ	nʲ i n a u ʔ	1637	101 1076 107 997 868 409	1421	west2564
849	Moken	to suck	mujoːt	m u j oː t	1723	241 868 570 880 120	1421	moke1242
850	Hanunoo	to suck	sumupsup	s u m u p s u p	101	89 868 241 868 291 89 868 291	1421	hanu1241
851	Wuna	to suck	komi	k o m i	756	838 887 241 1076	1421	muna1247
852	Tetum	to suck	susu	s u s u	101	89 868 89 868	1421	tetu1246
853	Mailu	to suck	amosi	a m o s i	-604	997 241 887 89 1076	1421	mail1248
854	Mailu	to suck	dorodoro	d o r o d o r o	1960	145 887 153 887 145 887 153 887	1421	mail1248
855	Nias	to suck	siõ	s i õ	2244	89 1076 883	1421	nias1242
856	Central_Amis	to suck	cuhcuh	c u h c u h	2355	606 868 405 606 868 405	1421	amis1246
857	Chamorro	to suck	cʰopcʰop	cʰ o p cʰ o p	-101	604 887 291 604 887 291	1421	cham1312
858	Banoni	to suck	mutsi	m u t s i	6	241 868 120 89 1076	1421	bann1247
859	Singhi	to suck	nʲuop	nʲ u o p	2757	101 868 887 291	1421	baub1235
860	Singhi	to suck	ŋisap	ŋ i s a p	101	801 1076 89 997 291	1421	baub1235
861	Banggi	to suck	nunsup	n u n s u p	101	107 868 107 89 868 291	1421	bong1289
#
1778	Maloh	to swell	kambaŋ	k a m b a ŋ	376	838 997 241 257 997 801	1573	emba1238
1779	Merina_Malagasy	to swell	mibontsina	m i b o n t s i n a	1094	241 1076 257 887 107 120 89 1076 107 997	1573	plat1254
1780	Thao	to swell	lhumfawa	l h u m f a w a	245	554 405 868 241 452 997 462 997	1573	thao1240
1781	Palauan	to swell	obtiŋel	o b t i ŋ e l	1309	887 257 120 1076 801 1089 554	1573	pala1344
1782	Tunjung	to swell	bəŋkak	b ə ŋ k a k	282	257 1022 801 838 997 838	1573	tunj1244
1783	Bare'e	to swell	baŋka	b a ŋ k a	282	257 997 801 838 997	1573	pamo1252
1784	Iban	to swell	kembai	k e m b a i	376	838 1089 241 257 997 1076	1573	iban1264
1785	Berawan_Long_Terawan	to swell	kabəŋ	k a b ə ŋ	376	838 997 257 1022 801	1573	west2564
1786	Moken	to swell	balak	b a l a k	801	257 997 554 997 838	1573	moke1242
1787	Hanunoo	to swell	isal	i s a l	1818	1076 89 997 554	1573	hanu1241
1788	Hanunoo	to swell	bagaʔ	b a ɡ a ʔ	-282	257 997 831 997 409	1573	hanu1241
1789	Wuna	to swell	nofeo	n o f e o	1871	107 887 452 1089 887	1573	muna1247
1790	Wuna	to swell	nojeo	n o j e o	1872	107 887 570 1089 887	1573	muna1247
1791	Tetum	to swell	bubu	b u b u	82	257 868 257 868	1573	tetu1246
1792	Mailu	to swell	boboga	b o b o ɡ a	363	257 887 257 887 831 997	1573	mail1248
1793	Tsou	to swell	euoféoʉ	e u o f e o ʉ	245	1089 868 887 452 1089 887 968	1573	tsou1248
1794	Nias	to swell	bao	b a o	801	257 997 887	1573	nias1242
1795	Nias	to swell	mulõta	m u l õ t a	2273	241 868 554 883 120 997	1573	nias1242
1796	Central_Amis	to swell	malifawa	m a l i f a w a	245	241 997 554 1076 452 997 462 997	1573	amis1246
1797	Chamorro	to swell	banːa	b a nː a	2543	257 997 106 997	1573	cham1312
1798	Banoni	to swell	paŋu	p a ŋ u	2653	291 997 801 868	1573	bann1247
1799	Banoni	to swell	boko	b o k o	93	257 887 838 887	1573	bann1247
1800	Singhi	to swell	bokak	b o k a k	282	257 887 838 997 838	1573	baub1235
#
