ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA	CONCEPTICON_ID	GLOTTOLOG
1343	Kōchi	milk	titi	t i t i	305	120 1076 120 1076	635	shik1243
1344	Sado	milk	ʨiʨi	tɕ i tɕ i	305	200 1076 200 1076	635	sado1237
1345	Oki	milk	ʨi	tɕ i	305	200 1076	635	
1346	Kagoshima	milk	ʨiʨi	tɕ i tɕ i	305	200 1076 200 1076	635	kyus1238
#
720	Miyako	moon	ʦɨʦɨ	ts ɨ ts ɨ	168	15 983 15 983	1313	miya1259
721	Tōkyō	moon	ʦuki	ts u k i	168	15 868 838 1076	1313	toky1238
722	Amami	moon	ʦɨki	ts ɨ k i	168	15 983 838 1076	1313	naze1238
723	Kyōto	moon	ʦuki	ts u k i	168	15 868 838 1076	1313	kyot1238
724	Hachijō	moon	ʦuki	ts u k i	168	15 868 838 1076	1313	hach1238
725	Shuri	moon	ɕiʨi	ɕ i tɕ i	168	204 1076 200 1076	1313	shur1243
726	Kōchi	moon	tuki	t u k i	168	120 868 838 1076	1313	shik1243
727	Sado	moon	ʦuki	ts u k i	168	15 868 838 1076	1313	sado1237
728	Oki	moon	ʦuki	ts u k i	168	15 868 838 1076	1313	
729	Kagoshima	moon	oʦusːaː	o ts u sː aː	168	887 15 868 72 1004	1313	kyus1238
#
1417	Miyako	mother	mːa	mː a	317	244 997	1216	miya1259
1418	Tōkyō	mother	okaːsaɴ	o k aː s a ɴ	318	887 838 1004 89 997 751	1216	toky1238
1419	Amami	mother	ʔaɴma	ʔ a ɴ m a	320	409 997 751 241 997	1216	naze1238
1420	Kyōto	mother	okaːʨaɴ	o k aː tɕ a ɴ	318	887 838 1004 200 997 751	1216	kyot1238
1421	Hachijō	mother	kaka	k a k a	318	838 997 838 997	1216	hach1238
1422	Shuri	mother	winagunu	w i n a ɡ u n u	321	462 1076 107 997 831 868 107 868	1216	shur1243
1423	Kōchi	mother	okaːsaɴ	o k aː s a ɴ	318	887 838 1004 89 997 751	1216	shik1243
1424	Sado	mother	umai	u m ai	319	868 241 1037	1216	sado1237
1425	Oki	mother	kaka	k a k a	318	838 997 838 997	1216	
1426	Kagoshima	mother	okaːhaɴ	o k aː h a ɴ	318	887 838 1004 405 997 751	1216	kyus1238
#
850	Miyako	mountain	jama	j a m a	188	570 997 241 997	639	miya1259
851	Tōkyō	mountain	jama	j a m a	188	570 997 241 997	639	toky1238
852	Amami	mountain	jama	j a m a	188	570 997 241 997	639	naze1238
853	Kyōto	mountain	jama	j a m a	188	570 997 241 997	639	kyot1238
854	Hachijō	mountain	jama	j a m a	188	570 997 241 997	639	hach1238
855	Shuri	mountain	mui	m ui	189	241 936	639	shur1243
856	Kōchi	mountain	jama	j a m a	188	570 997 241 997	639	shik1243
857	Sado	mountain	jama	j a m a	188	570 997 241 997	639	sado1237
858	Oki	mountain	jama	j a m a	188	570 997 241 997	639	
859	Kagoshima	mountain	jama	j a m a	188	570 997 241 997	639	kyus1238
#
412	Miyako	mouth	fuʦɨ	f u ts ɨ	99	452 868 15 983	674	miya1259
413	Tōkyō	mouth	kuʨi	k u tɕ i	99	838 868 200 1076	674	toky1238
414	Amami	mouth	kuʨi	k u tɕ i	99	838 868 200 1076	674	naze1238
415	Kyōto	mouth	kuʨi	k u tɕ i	99	838 868 200 1076	674	kyot1238
416	Hachijō	mouth	kuʨi	k u tɕ i	99	838 868 200 1076	674	hach1238
417	Shuri	mouth	kuʨi	k u tɕ i	99	838 868 200 1076	674	shur1243
418	Kōchi	mouth	kuti	k u t i	99	838 868 120 1076	674	shik1243
419	Sado	mouth	kuʨi	k u tɕ i	99	838 868 200 1076	674	sado1237
420	Oki	mouth	kuʨi	k u tɕ i	99	838 868 200 1076	674	
421	Kagoshima	mouth	kui	k ui	99	838 936	674	kyus1238
#
990	Miyako	name	naː	n aː	221	107 1004	1405	miya1259
991	Tōkyō	name	namae	n a m a e	221	107 997 241 997 1089	1405	toky1238
992	Amami	name	naː	n aː	221	107 1004	1405	naze1238
993	Kyōto	name	naː	n aː	221	107 1004	1405	kyot1238
994	Hachijō	name	namia	n a m ia	221	107 997 241 1138	1405	hach1238
995	Shuri	name	naː	n aː	221	107 1004	1405	shur1243
996	Kōchi	name	na	n a	221	107 997	1405	shik1243
997	Sado	name	nama	n a m a	221	107 997 241 997	1405	sado1237
998	Oki	name	na	n a	221	107 997	1405	
999	Kagoshima	name	nai	n ai	221	107 1037	1405	kyus1238
#
1531	Miyako	narrow	iba	i b a	0	1076 257 997	1267	miya1259
1532	Tōkyō	narrow	semai	s e m ai	350	89 1089 241 1037	1267	toky1238
1533	Amami	narrow	sebasari	s e b a s a r i	350	89 1089 257 997 89 997 153 1076	1267	naze1238
1534	Kyōto	narrow	sebai	s e b ai	350	89 1089 257 1037	1267	kyot1238
1535	Hachijō	narrow	sebakʲa	s e b a kʲ a	350	89 1089 257 997 837 997	1267	hach1238
1536	Shuri	narrow	ʃibasaɴ	ʃ i b a s a ɴ	350	683 1076 257 997 89 997 751	1267	shur1243
1537	Kōchi	narrow	sebai	s e b ai	350	89 1089 257 1037	1267	shik1243
1538	Sado	narrow	semai	s e m ai	350	89 1089 241 1037	1267	sado1237
1539	Oki	narrow	semeː	s e m eː	350	89 1089 241 1091	1267	
1540	Kagoshima	narrow	seme	s e m e	350	89 1089 241 1089	1267	kyus1238
#
1308	Miyako	navel	mːbu	mː b u	301	244 257 868	1838	miya1259
1309	Tōkyō	navel	oheso	o h e s o	300	887 405 1089 89 887	1838	toky1238
1310	Amami	navel	husu	h u s u	300	405 868 89 868	1838	naze1238
1311	Kyōto	navel	heso	h e s o	300	405 1089 89 887	1838	kyot1238
1312	Hachijō	navel	heʦːogo	h e tːs o ɡ o	300	405 1089 26 887 831 887	1838	hach1238
1313	Shuri	navel	husu	h u s u	300	405 868 89 868	1838	shur1243
1314	Kōchi	navel	heso	h e s o	300	405 1089 89 887	1838	shik1243
1315	Sado	navel	heso	h e s o	300	405 1089 89 887	1838	sado1237
1316	Oki	navel	ɸeso	ɸ e s o	300	226 1089 89 887	1838	
1317	Kagoshima	navel	heiso	h ei s o	300	405 1107 89 887	1838	kyus1238
#
1551	Miyako	near	atːsa	a tː s a	353	997 130 89 997	1942	miya1259
1552	Tōkyō	near	ʨikai	tɕ i k ai	352	200 1076 838 1037	1942	toky1238
1553	Amami	near	ʨikʲasari	tɕ i kʲ a s a r i	352	200 1076 837 997 89 997 153 1076	1942	naze1238
1554	Kyōto	near	ʨikai	tɕ i k ai	352	200 1076 838 1037	1942	kyot1238
1555	Hachijō	near	ʨikakʲa	tɕ i k a kʲ a	352	200 1076 838 997 837 997	1942	hach1238
1556	Shuri	near	ʨiʦasaɴ	tɕ i ts a s a ɴ	352	200 1076 15 997 89 997 751	1942	shur1243
1557	Kōchi	near	tikai	t i k ai	352	120 1076 838 1037	1942	shik1243
1558	Sado	near	ʨikai	tɕ i k ai	352	200 1076 838 1037	1942	sado1237
1559	Oki	near	ʨikeː	tɕ i k eː	352	200 1076 838 1091	1942	
1560	Kagoshima	near	ʨike	tɕ i k e	352	200 1076 838 1089	1942	kyus1238
#
492	Miyako	neck	nudufuʣɨ	n u d u f u dz ɨ	115	107 868 145 868 452 868 20 983	1333	miya1259
493	Tōkyō	neck	kubi	k u b i	114	838 868 257 1076	1333	toky1238
494	Amami	neck	kubi	k u b i	114	838 868 257 1076	1333	naze1238
495	Kyōto	neck	kubi	k u b i	114	838 868 257 1076	1333	kyot1238
496	Hachijō	neck	kubi	k u b i	114	838 868 257 1076	1333	hach1238
497	Shuri	neck	kubi	k u b i	114	838 868 257 1076	1333	shur1243
498	Kōchi	neck	kubi	k u b i	114	838 868 257 1076	1333	shik1243
499	Sado	neck	kubi	k u b i	114	838 868 257 1076	1333	sado1237
500	Oki	neck	kubi	k u b i	114	838 868 257 1076	1333	
501	Kagoshima	neck	kui	k ui	114	838 936	1333	kyus1238
#
950	Miyako	new	mɨː	m ɨː	210	241 976	1231	miya1259
951	Tōkyō	new	atarasiː	a t a r a s iː	207	997 120 997 153 997 89 1068	1231	toky1238
952	Amami	new	miːsari	m iː s a r i	210	241 1068 89 997 153 1076	1231	naze1238
953	Kyōto	new	sara	s a r a	208	89 997 153 997	1231	kyot1238
954	Hachijō	new	atarasikʲa	a t a r a s i kʲ a	207	997 120 997 153 997 89 1076 837 997	1231	hach1238
955	Shuri	new	miːsaɴ	m iː s a ɴ	210	241 1068 89 997 751	1231	shur1243
956	Kōchi	new	siɴkina	s i ɴ k i n a	209	89 1076 751 838 1076 107 997	1231	shik1243
957	Sado	new	atarasiː	a t a r a s iː	207	997 120 997 153 997 89 1068	1231	sado1237
958	Oki	new	atarasi	a t a r a s i	207	997 120 997 153 997 89 1076	1231	
959	Kagoshima	new	nike	n i k e	210	107 1076 838 1089	1231	kyus1238
#
910	Miyako	night	juɭ	j u ɭ	196	570 868 708	1233	miya1259
911	Tōkyō	night	joru	j o r u	196	570 887 153 868	1233	toky1238
912	Amami	night	juru	j u r u	196	570 868 153 868	1233	naze1238
913	Kyōto	night	joru	j o r u	196	570 887 153 868	1233	kyot1238
914	Hachijō	night	joru	j o r u	196	570 887 153 868	1233	hach1238
915	Shuri	night	juru	j u r u	196	570 868 153 868	1233	shur1243
916	Kōchi	night	joru	j o r u	196	570 887 153 868	1233	shik1243
917	Sado	night	joru	j o r u	196	570 887 153 868	1233	sado1237
918	Oki	night	joru	j o r u	196	570 887 153 868	1233	
919	Kagoshima	night	baiɴ	b ai ɴ	197	257 1037 751	1233	kyus1238
#
402	Miyako	nose	pana	p a n a	98	291 997 107 997	1221	miya1259
403	Tōkyō	nose	hana	h a n a	98	405 997 107 997	1221	toky1238
404	Amami	nose	hana	h a n a	98	405 997 107 997	1221	naze1238
405	Kyōto	nose	hana	h a n a	98	405 997 107 997	1221	kyot1238
406	Hachijō	nose	hana	h a n a	98	405 997 107 997	1221	hach1238
407	Shuri	nose	hana	h a n a	98	405 997 107 997	1221	shur1243
408	Kōchi	nose	hana	h a n a	98	405 997 107 997	1221	shik1243
409	Sado	nose	hana	h a n a	98	405 997 107 997	1221	sado1237
410	Oki	nose	hana	h a n a	98	405 997 107 997	1221	
411	Kagoshima	nose	haina	h ai n a	98	405 1037 107 997	1221	kyus1238
#
71	Miyako	not	araŋ	a r a ŋ	23	997 153 997 801	1240	miya1259
72	Tōkyō	not	nai	n ai	22	107 1037	1240	toky1238
73	Amami	not	ʔaraɴ	ʔ a r a ɴ	23	409 997 153 997 751	1240	naze1238
74	Kyōto	not	nai	n ai	22	107 1037	1240	kyot1238
75	Hachijō	not	nakːja	n a kː j a	22	107 997 832 570 997	1240	hach1238
76	Shuri	not	neːɴ	n eː ɴ	22	107 1091 751	1240	shur1243
77	Kōchi	not	nai	n ai	22	107 1037	1240	shik1243
78	Sado	not	nai	n ai	22	107 1037	1240	sado1237
79	Oki	not	neː	n eː	22	107 1091	1240	
80	Kagoshima	not	naka	n a k a	22	107 997 838 997	1240	kyus1238
#
1701	Miyako	old	gaba	ɡ a b a	397	831 997 257 997	1229	miya1259
1702	Tōkyō	old	hurui	h u r ui	396	405 868 153 936	1229	toky1238
1703	Amami	old	hurusari	h u r u s a r i	396	405 868 153 868 89 997 153 1076	1229	naze1238
1704	Kyōto	old	hurui	h u r ui	396	405 868 153 936	1229	kyot1238
1705	Hachijō	old	hurusikʲa	h u r u s i kʲ a	396	405 868 153 868 89 1076 837 997	1229	hach1238
1706	Shuri	old	hurusaɴ	h u r u s a ɴ	396	405 868 153 868 89 997 751	1229	shur1243
1707	Kōchi	old	hurui	h u r ui	396	405 868 153 936	1229	shik1243
1708	Sado	old	hurusiː	h u r u s iː	396	405 868 153 868 89 1068	1229	sado1237
1709	Oki	old	ɸuriː	ɸ u r iː	396	226 868 153 1068	1229	
1710	Kagoshima	old	ɸuri	ɸ u r i	396	226 868 153 1076	1229	kyus1238
#
101	Miyako	one	pɨtiːsɨ	p ɨ t iː s ɨ	35	291 983 120 1068 89 983	1493	miya1259
102	Tōkyō	one	hitoʦu	h i t o ts u	35	405 1076 120 887 15 868	1493	toky1238
103	Amami	one	tɨːʦɨ	t ɨː ts ɨ	35	120 976 15 983	1493	naze1238
104	Kyōto	one	hitoʦu	h i t o ts u	35	405 1076 120 887 15 868	1493	kyot1238
105	Hachijō	one	teːʦu	t eː ts u	35	120 1091 15 868	1493	hach1238
106	Shuri	one	tiːɕi	t iː ɕ i	35	120 1068 204 1076	1493	shur1243
107	Kōchi	one	hitotu	h i t o t u	35	405 1076 120 887 120 868	1493	shik1243
108	Sado	one	hitoʦu	h i t o ts u	35	405 1076 120 887 15 868	1493	sado1237
109	Oki	one	ɸutoʦu	ɸ u t o ts u	35	226 868 120 887 15 868	1493	
110	Kagoshima	one	hitoi	h i t oi	35	405 1076 120 935	1493	kyus1238
#
1080	Miyako	other	pukanu	p u k a n u	250	291 868 838 997 107 868	197	miya1259
1081	Tōkyō	other	hokano	h o k a n o	250	405 887 838 997 107 887	197	toky1238
1082	Amami	other	biʨina	b i tɕ i n a	251	257 1076 200 1076 107 997	197	naze1238
1083	Kyōto	other	hokano	h o k a n o	250	405 887 838 997 107 887	197	kyot1238
1084	Hachijō	other	hokua	h o k ua	250	405 887 838 930	197	hach1238
1085	Shuri	other	biɕinu	b i ɕ i n u	251	257 1076 204 1076 107 868	197	shur1243
1086	Kōchi	other	hokano	h o k a n o	250	405 887 838 997 107 887	197	shik1243
1087	Sado	other	hokanoɴ	h o k a n o ɴ	250	405 887 838 997 107 887 751	197	sado1237
1088	Oki	other	hokano	h o k a n o	250	405 887 838 997 107 887	197	
1089	Kagoshima	other	hokaɴ	h o k a ɴ	250	405 887 838 997 751	197	kyus1238
#
840	Miyako	path (road)	mʦɨ	m ts ɨ	187	241 15 983	667	miya1259
841	Tōkyō	path (road)	miʨi	m i tɕ i	187	241 1076 200 1076	667	toky1238
842	Amami	path (road)	miʨi	m i tɕ i	187	241 1076 200 1076	667	naze1238
843	Kyōto	path (road)	miʨi	m i tɕ i	187	241 1076 200 1076	667	kyot1238
844	Hachijō	path (road)	miʨi	m i tɕ i	187	241 1076 200 1076	667	hach1238
845	Shuri	path (road)	miʨi	m i tɕ i	187	241 1076 200 1076	667	shur1243
846	Kōchi	path (road)	miti	m i t i	187	241 1076 120 1076	667	shik1243
847	Sado	path (road)	miʨi	m i tɕ i	187	241 1076 200 1076	667	sado1237
848	Oki	path (road)	meʨi	m e tɕ i	187	241 1089 200 1076	667	
849	Kagoshima	path (road)	miː	m iː	187	241 1068	667	kyus1238
#
171	Miyako	person	pɨtu	p ɨ t u	56	291 983 120 868	683	miya1259
172	Tōkyō	person	hito	h i t o	56	405 1076 120 887	683	toky1238
173	Amami	person	ʨu	tɕ u	56	200 868	683	naze1238
174	Kyōto	person	hito	h i t o	56	405 1076 120 887	683	kyot1238
175	Hachijō	person	hito	h i t o	56	405 1076 120 887	683	hach1238
176	Shuri	person	ʦːu	tːs u	56	26 868	683	shur1243
177	Kōchi	person	hito	h i t o	56	405 1076 120 887	683	shik1243
178	Sado	person	niɴgeɴ	n i ɴ ɡ e ɴ	57	107 1076 751 831 1089 751	683	sado1237
179	Oki	person	ɸuto	ɸ u t o	56	226 868 120 887	683	
180	Kagoshima	person	hiːto	h iː t o	56	405 1068 120 887	683	kyus1238
#
1858	Miyako	puke (vomit)	pafu	p a f u	430	291 997 452 868	1278	miya1259
1859	Tōkyō	puke (vomit)	haku	h a k u	430	405 997 838 868	1278	toky1238
1860	Amami	puke (vomit)	haxuri	h a x u r i	430	405 997 778 868 153 1076	1278	naze1238
1861	Kyōto	puke (vomit)	haku	h a k u	430	405 997 838 868	1278	kyot1238
1862	Hachijō	puke (vomit)	haku	h a k u	430	405 997 838 868	1278	hach1238
1863	Shuri	puke (vomit)	haʦuɴ	h a ts u ɴ	430	405 997 15 868 751	1278	shur1243
1864	Kōchi	puke (vomit)	haku	h a k u	430	405 997 838 868	1278	shik1243
1865	Sado	puke (vomit)	haku	h a k u	430	405 997 838 868	1278	sado1237
1866	Oki	puke (vomit)	haku	h a k u	430	405 997 838 868	1278	
1867	Kagoshima	puke (vomit)	ha	h a	430	405 997	1278	kyus1238
#
1720	Miyako	pull	pikau	p i k au	400	291 1076 838 1033	1455	miya1259
1721	Tōkyō	pull	hipːaru	h i pː a r u	400	405 1076 262 997 153 868	1455	toky1238
1722	Amami	pull	hipːaruri	h i pː a r u r i	400	405 1076 262 997 153 868 153 1076	1455	naze1238
1723	Kyōto	pull	hipːaru	h i pː a r u	400	405 1076 262 997 153 868	1455	kyot1238
1724	Hachijō	pull	hipːaru	h i pː a r u	400	405 1076 262 997 153 868	1455	hach1238
1725	Shuri	pull	hwiʦuɴ	h w i ts u ɴ	400	405 462 1076 15 868 751	1455	shur1243
1726	Kōchi	pull	hipːaru	h i pː a r u	400	405 1076 262 997 153 868	1455	shik1243
1727	Sado	pull	hipːaru	h i pː a r u	400	405 1076 262 997 153 868	1455	sado1237
1728	Oki	pull	ɕabaru	ɕ a b a r u	400	204 997 257 997 153 868	1455	
1729	Kagoshima	pull	hipːa	h i pː a	400	405 1076 262 997	1455	kyus1238
#
1730	Miyako	push	usɨ	u s ɨ	401	868 89 983	1452	miya1259
1731	Tōkyō	push	osu	o s u	401	887 89 868	1452	toky1238
1732	Amami	push	ʔusuri	ʔ u s u r i	401	409 868 89 868 153 1076	1452	naze1238
1733	Kyōto	push	osu	o s u	401	887 89 868	1452	kyot1238
1734	Hachijō	push	osu	o s u	401	887 89 868	1452	hach1238
1735	Shuri	push	ʔuɕuɴ	ʔ u ɕ u ɴ	401	409 868 204 868 751	1452	shur1243
1736	Kōchi	push	tuku	t u k u	402	120 868 838 868	1452	shik1243
1737	Sado	push	osu	o s u	401	887 89 868	1452	sado1237
1738	Oki	push	osu	o s u	401	887 89 868	1452	
1739	Kagoshima	push	ois	oi s	401	935 89	1452	kyus1238
#
1199	Miyako	rain	ami	a m i	272	997 241 1076	1253	miya1259
1200	Tōkyō	rain	ameŋa	a m e ŋ a	272	997 241 1089 801 997	1253	toky1238
1201	Amami	rain	ʔamɨ	ʔ a m ɨ	272	409 997 241 983	1253	naze1238
1202	Kyōto	rain	ameŋa	a m e ŋ a	272	997 241 1089 801 997	1253	kyot1238
1203	Hachijō	rain	ame	a m e	272	997 241 1089	1253	hach1238
1204	Shuri	rain	ʔaminu	ʔ a m i n u	272	409 997 241 1076 107 868	1253	shur1243
1205	Kōchi	rain	ame	a m e	272	997 241 1089	1253	shik1243
1206	Sado	rain	amega	a m e ɡ a	272	997 241 1089 831 997	1253	sado1237
1207	Oki	rain	ame	a m e	272	997 241 1089	1253	
1208	Kagoshima	rain	ame	a m e	272	997 241 1089	1253	kyus1238
#
860	Miyako	red	aka	a k a	190	997 838 997	156	miya1259
861	Tōkyō	red	akai	a k ai	190	997 838 1037	156	toky1238
862	Amami	red	haːsari	h aː s a r i	190	405 1004 89 997 153 1076	156	naze1238
863	Kyōto	red	akai	a k ai	190	997 838 1037	156	kyot1238
864	Hachijō	red	akakʲa	a k a kʲ a	190	997 838 997 837 997	156	hach1238
865	Shuri	red	ʔakasaɴ	ʔ a k a s a ɴ	190	409 997 838 997 89 997 751	156	shur1243
866	Kōchi	red	akai	a k ai	190	997 838 1037	156	shik1243
867	Sado	red	akai	a k ai	190	997 838 1037	156	sado1237
868	Oki	red	akeː	a k eː	190	997 838 1091	156	
869	Kagoshima	red	aike	ai k e	190	1037 838 1089	156	kyus1238
#
1691	Miyako	right	nʦɨ	n ts ɨ	395	107 15 983	1019	miya1259
1692	Tōkyō	right	miŋi	m i ŋ i	395	241 1076 801 1076	1019	toky1238
1693	Amami	right	nigiri	n i ɡ i r i	395	107 1076 831 1076 153 1076	1019	naze1238
1694	Kyōto	right	miŋi	m i ŋ i	395	241 1076 801 1076	1019	kyot1238
1695	Hachijō	right	nigiri	n i ɡ i r i	395	107 1076 831 1076 153 1076	1019	hach1238
1696	Shuri	right	niʥiri	n i dʑ i r i	395	107 1076 197 1076 153 1076	1019	shur1243
1697	Kōchi	right	migi	m i ɡ i	395	241 1076 831 1076	1019	shik1243
1698	Sado	right	migi	m i ɡ i	395	241 1076 831 1076	1019	sado1237
1699	Oki	right	miŋi	m i ŋ i	395	241 1076 801 1076	1019	
1700	Kagoshima	right	miː	m iː	395	241 1068	1019	kyus1238
#
1937	Miyako	ripe	mː	mː	448	244	178	miya1259
1938	Tōkyō	ripe	ʥukusita	dʑ u k u s i t a	449	197 868 838 868 89 1076 120 997	178	toky1238
1939	Amami	ripe	ʔuduɴ	ʔ u d u ɴ	448	409 868 145 868 751	178	naze1238
1940	Kyōto	ripe	ʥukusita	dʑ u k u s i t a	449	197 868 838 868 89 1076 120 997	178	kyot1238
1941	Hachijō	ripe	umu	u m u	448	868 241 868	178	hach1238
1942	Shuri	ripe	ʔɴdoːru	ʔ ɴ d oː r u	448	409 751 145 880 153 868	178	shur1243
1943	Kōchi	ripe	ureta	u r e t a	450	868 153 1089 120 997	178	shik1243
1944	Sado	ripe	uɴda	u ɴ d a	448	868 751 145 997	178	sado1237
1945	Oki	ripe	oreta	o r e t a	450	887 153 1089 120 997	178	
1946	Kagoshima	ripe	ureita	u r ei t a	450	868 153 1107 120 997	178	kyus1238
#
750	Miyako	river	kaː	k aː	171	838 1004	666	miya1259
751	Tōkyō	river	kawa	k a w a	171	838 997 462 997	666	toky1238
752	Amami	river	harigo	h a r i ɡ o	172	405 997 153 1076 831 887	666	naze1238
753	Kyōto	river	kawa	k a w a	171	838 997 462 997	666	kyot1238
754	Hachijō	river	kua	k ua	171	838 930	666	hach1238
755	Shuri	river	kaːra	k aː r a	171	838 1004 153 997	666	shur1243
756	Kōchi	river	kawa	k a w a	171	838 997 462 997	666	shik1243
757	Sado	river	kawa	k a w a	171	838 997 462 997	666	sado1237
758	Oki	river	kawa	k a w a	171	838 997 462 997	666	
759	Kagoshima	river	kaiwa	k ai w a	171	838 1037 462 997	666	kyus1238
#
251	Miyako	root	niː	n iː	68	107 1068	670	miya1259
252	Tōkyō	root	nekːo	n e kː o	68	107 1089 832 887	670	toky1238
253	Amami	root	nɨguri	n ɨ ɡ u r i	68	107 983 831 868 153 1076	670	naze1238
254	Kyōto	root	neː	n eː	68	107 1091	670	kyot1238
255	Hachijō	root	ne	n e	68	107 1089	670	hach1238
256	Shuri	root	niː	n iː	68	107 1068	670	shur1243
257	Kōchi	root	ne	n e	68	107 1089	670	shik1243
258	Sado	root	ne	n e	68	107 1089	670	sado1237
259	Oki	root	ne	n e	68	107 1089	670	
260	Kagoshima	root	ne	n e	68	107 1089	670	kyus1238
#
1967	Miyako	rope	ʦɨna	ts ɨ n a	456	15 983 107 997	1218	miya1259
1968	Tōkyō	rope	ʦuna	ts u n a	456	15 868 107 997	1218	toky1238
1969	Amami	rope	ʦɨna	ts ɨ n a	456	15 983 107 997	1218	naze1238
1970	Kyōto	rope	nawa	n a w a	457	107 997 462 997	1218	kyot1238
1971	Hachijō	rope	ʦuna	ts u n a	456	15 868 107 997	1218	hach1238
1972	Shuri	rope	ɕina	ɕ i n a	456	204 1076 107 997	1218	shur1243
1973	Kōchi	rope	tuna	t u n a	456	120 868 107 997	1218	shik1243
1974	Sado	rope	nawa	n a w a	457	107 997 462 997	1218	sado1237
1975	Oki	rope	ʦuna	ts u n a	456	15 868 107 997	1218	
1976	Kagoshima	rope	ʦuna	ts u n a	456	15 868 107 997	1218	kyus1238
#
1631	Miyako	rotten	p͡sɨta	ps ɨ t a	378	294 983 120 997	1728	miya1259
1632	Tōkyō	rotten	warui	w a r ui	376	462 997 153 936	1728	toky1238
1633	Amami	rotten	warusari	w a r u s a r i	376	462 997 153 868 89 997 153 1076	1728	naze1238
1634	Kyōto	rotten	warui	w a r ui	376	462 997 153 936	1728	kyot1238
1635	Hachijō	rotten	warukʲa	w a r u kʲ a	376	462 997 153 868 837 997	1728	hach1238
1636	Shuri	rotten	wasːaɴ	w a sː a ɴ	376	462 997 72 997 751	1728	shur1243
1637	Kōchi	rotten	hegona	h e ɡ o n a	377	405 1089 831 887 107 997	1728	shik1243
1638	Sado	rotten	warui	w a r ui	376	462 997 153 936	1728	sado1237
1639	Oki	rotten	wariː	w a r iː	376	462 997 153 1068	1728	
1640	Kagoshima	rotten	wari	w a r i	376	462 997 153 1076	1728	kyus1238
#
970	Miyako	round	maːkoːmaːko	m aː k oː m aː k o	216	241 1004 838 880 241 1004 838 887	1395	miya1259
971	Tōkyō	round	marui	m a r ui	216	241 997 153 936	1395	toky1238
972	Amami	round	marusari	m a r u s a r i	216	241 997 153 868 89 997 153 1076	1395	naze1238
973	Kyōto	round	marui	m a r ui	216	241 997 153 936	1395	kyot1238
974	Hachijō	round	marukʲa	m a r u kʲ a	216	241 997 153 868 837 997	1395	hach1238
975	Shuri	round	marusaɴ	m a r u s a ɴ	216	241 997 153 868 89 997 751	1395	shur1243
976	Kōchi	round	marui	m a r ui	216	241 997 153 936	1395	shik1243
977	Sado	round	marui	m a r ui	216	241 997 153 936	1395	sado1237
978	Oki	round	mariː	m a r iː	216	241 997 153 1068	1395	
979	Kagoshima	round	maɴmairi	m a ɴ m ai r i	216	241 997 751 241 1037 153 1076	1395	kyus1238
#
1711	Tōkyō	rub	kosuru	k o s u r u	398	838 887 89 868 153 868	1449	toky1238
1712	Amami	rub	sɨruri	s ɨ r u r i	399	89 983 153 868 153 1076	1449	naze1238
1713	Kyōto	rub	kosuru	k o s u r u	398	838 887 89 868 153 868	1449	kyot1238
1714	Hachijō	rub	kosuru	k o s u r u	398	838 887 89 868 153 868	1449	hach1238
1715	Shuri	rub	ʃijuɴ	ʃ i j u ɴ	399	683 1076 570 868 751	1449	shur1243
1716	Kōchi	rub	kosuru	k o s u r u	398	838 887 89 868 153 868	1449	shik1243
1717	Sado	rub	kosuru	k o s u r u	398	838 887 89 868 153 868	1449	sado1237
1718	Oki	rub	kosuru	k o s u r u	398	838 887 89 868 153 868	1449	
1719	Kagoshima	rub	kosu	k o s u	398	838 887 89 868	1449	kyus1238
#
1327	Miyako	saliva (spit)	ʦɨʦɨ	ts ɨ ts ɨ	304	15 983 15 983	1503	miya1259
1328	Tōkyō	saliva (spit)	ʦuba	ts u b a	304	15 868 257 997	1503	toky1238
1329	Amami	saliva (spit)	ʦɨzɨ	ts ɨ z ɨ	304	15 983 80 983	1503	naze1238
1330	Kyōto	saliva (spit)	ʦuba	ts u b a	304	15 868 257 997	1503	kyot1238
1331	Hachijō	saliva (spit)	ʦudaki	ts u d a k i	304	15 868 145 997 838 1076	1503	hach1238
1332	Shuri	saliva (spit)	ɕiɴpeː	ɕ i ɴ p eː	304	204 1076 751 291 1091	1503	shur1243
1333	Kōchi	saliva (spit)	tuba	t u b a	304	120 868 257 997	1503	shik1243
1334	Sado	saliva (spit)	ʦubaki	ts u b a k i	304	15 868 257 997 838 1076	1503	sado1237
1335	Oki	saliva (spit)	ʦubake	ts u b a k e	304	15 868 257 997 838 1089	1503	
1336	Kagoshima	saliva (spit)	ʦuba	ts u b a	304	15 868 257 997	1503	kyus1238
#
1457	Miyako	salt	maːso	m aː s o	340	241 1004 89 887	1274	miya1259
1458	Tōkyō	salt	si.o	s i o	339	89 1076 887	1274	toky1238
1459	Amami	salt	maɕu	m a ɕ u	340	241 997 204 868	1274	naze1238
1460	Kyōto	salt	si.o	s i o	339	89 1076 887	1274	kyot1238
1461	Hachijō	salt	ɕo	ɕ o	339	204 887	1274	hach1238
1462	Shuri	salt	maːɕu	m aː ɕ u	340	241 1004 204 868	1274	shur1243
1463	Kōchi	salt	sijo	s i j o	339	89 1076 570 887	1274	shik1243
1464	Sado	salt	si.o	s i o	339	89 1076 887	1274	sado1237
